1.65,135.43,100.32,-14.22
1.66,137.4,100.18,-13.73
1.67,137.74,100.04,-12.75
1.68,139.2,99.91,-13.73
1.69,140.14,99.77,-13.73
1.7,140.91,99.64,-12.75
1.71,142.45,99.5,-14.22
1.72,143.22,99.36,-14.22
1.73,143.91,99.22,-13.73
1.74,144.85,99.08,-14.22
1.75,145.54,98.94,-14.22
1.76,146.14,98.8,-13.24
1.77,147.68,98.67,-14.71
1.78,148.19,98.53,-13.73
1.79,149.05,98.39,-13.24
1.8,150.16,98.26,-13.24
1.81,151.36,98.12,-13.73
1.82,152.56,97.98,-13.24
1.83,154.11,97.85,-13.24
1.84,154.71,97.71,-14.22
1.85,155.91,97.57,-15.2
1.86,157.11,97.42,-15.2
1.87,158.22,97.28,-13.24
1.88,159.59,97.14,-13.24
1.89,160.62,97,-14.71
1.9,161.14,96.86,-12.75
1.91,162.25,96.73,-14.22
1.92,163.28,96.59,-14.22
1.93,163.28,96.44,-14.22
1.94,164.48,96.3,-14.71
1.94,164.48,96.3,-14.71
1.95,165.34,96.16,-13.73
1.96,166.63,96.02,-13.73
1.97,166.97,95.88,-14.22
1.98,168.35,95.75,-13.24
1.99,170.06,95.61,-13.73
2,170.41,95.47,-13.73
2.01,171.95,95.34,-13.24
2.02,172.81,95.21,-13.24
2.03,173.07,95.07,-12.75
2.04,174.01,94.94,-13.73
2.05,175.39,94.8,-13.24
2.06,176.08,94.67,-14.22
2.07,177.71,94.53,-13.73
2.08,178.57,94.39,-13.73
2.09,178.74,94.26,-14.22
2.1,180.54,94.12,-13.73
2.11,181.32,93.98,-13.73
2.12,182.18,93.85,-12.75
2.13,183.21,93.72,-12.26
2.14,183.9,93.59,-13.24
2.15,184.93,93.46,-13.24
2.16,185.62,93.32,-13.73
2.17,186.99,93.19,-13.73
2.18,187.51,93.05,-13.24
2.19,188.97,92.92,-13.73
2.2,189.92,92.79,-13.73
2.21,190.26,92.65,-12.26
2.22,191.55,92.52,-13.24
2.23,192.15,92.39,-13.24
2.24,193.19,92.25,-13.73
2.25,193.87,92.12,-13.73
2.26,195.08,91.98,-13.24
2.26,195.08,91.98,-13.24
2.27,195.68,91.85,-14.22
2.28,196.89,91.71,-13.24
2.29,198.01,91.57,-13.73
2.3,199.47,91.44,-13.24
2.31,199.99,91.3,-13.73
2.32,202.4,91.16,-14.22
2.33,203.09,91.02,-14.71
2.34,203.78,90.88,-14.22
2.35,204.03,90.74,-13.73
2.36,205.15,90.61,-12.75
2.37,206.19,90.48,-13.24
2.38,206.88,90.35,-12.75
2.39,207.31,90.22,-12.26
2.4,208,90.1,-12.26
2.41,209.64,89.97,-12.26
2.42,210.24,89.84,-13.24
2.43,211.01,89.71,-13.73
2.44,211.62,89.57,-14.22
2.45,212.91,89.43,-13.24
2.46,214.12,89.29,-14.71
2.47,214.55,89.15,-13.73
2.48,215.76,89.02,-14.22
2.49,217.48,88.88,-13.24
2.5,217.4,88.74,-13.73
2.51,218.95,88.61,-13.24
2.52,220.07,88.48,-12.26
2.53,221.62,88.35,-13.24
2.54,222.57,88.22,-13.73
2.55,223.78,88.09,-12.75
2.56,224.21,87.96,-12.26
2.57,224.64,87.84,-12.75
2.58,225.16,87.71,-11.77
2.58,225.16,87.71,-11.77
2.59,226.28,87.59,-11.77
2.6,227.41,87.46,-12.75
2.61,228.27,87.33,-13.73
2.62,229.57,87.2,-13.24
2.63,229.48,87.07,-13.73
2.64,231.21,86.94,-12.75
2.65,231.64,86.81,-13.24
2.66,233.19,86.68,-12.75
2.67,233.8,86.55,-12.75
2.68,234.58,86.42,-13.24
2.69,235.27,86.29,-12.26
2.7,236.13,86.17,-12.26
2.71,236.74,86.04,-12.26
2.72,237.95,85.92,-12.75
2.73,239.16,85.8,-12.75
2.74,239.76,85.67,-11.77
2.75,240.54,85.55,-12.75
2.76,241.75,85.42,-12.75
2.77,242.27,85.3,-12.26
2.78,243.31,85.17,-12.26
2.79,243.39,85.04,-13.24
2.8,244.17,84.91,-13.24
2.81,245.64,84.77,-13.73
2.82,246.68,84.64,-14.22
2.83,247.98,84.5,-14.22
2.84,248.49,84.36,-14.22
2.85,249.62,84.23,-12.75
2.86,250.57,84.1,-12.75
2.87,251.7,83.97,-12.26
2.88,252.48,83.84,-12.75
2.89,253.95,83.72,-12.26
2.9,254.9,83.6,-11.77
2.9,254.9,83.6,-11.77
2.91,254.9,83.48,-11.77
2.92,256.02,83.35,-12.75
2.93,256.8,83.23,-12.26
2.94,257.58,83.11,-11.77
2.95,257.93,82.99,-12.75
